"Date/Time";"Date/Time Start";"LatitudeCoord.";"LongitudeCoord.";"Altitude(m)";"LocationAccuracy(m)";"GeoAddress";"SpeedRaw(m/s)";"Speed(km/h)";"SpeedMinTierPref(km/h)";"GForce(m/s2)";"EmergenceBraking";"Acceleration(m/s2)";"AccelerationXYZ";"IsAccelerating";"EulerAngleRotatePhone";"LightLevel(Lux)";"Illuminance";"AudioLevelPref";"LeftHeadAnglePref";"RightHeadAnglePref";"IsHeadRotatedYaw";"HeadAngleYawRaw";"CalibratedHeadAngleYaw";"CalibratedHeadAngleYawPref";"HeadAnglePitchPref";"IsHeadRotatedPitch";"HeadAnglePitchRaw";"CalibratedHeadAnglePitch";"CalibratedHeadAnglePitchPref";"PERCLOSPref";"LeftEyeOpennessPercentagePref";"RightEyeOpennessPercentagePref";"LeftEyeOpennessProbability";"RightEyeOpennessProbability";"IntervalBetweenDetectDangersBetween(ms)";"PeriodInDetectDanger(ms)";"CoffeeCupDialogTimeout(sec)";"Setting PictureContrast(0-10)";"Setting PictureBrightness(-255,255)";"Setting PictureSize(px)";"DriverGender";"DriverExperience";"DriverBdate"
"27/06/18 18:14:28:979";"27/06/18 18:01:08:414";"59,97092986";"30,34862112";"20,0";"13,653";"Sorry, the service is not available";"5,58";"20,088";"0,0";"1,02";"";"0,68";"-0.0031223297,-0.043917,-0.6744258";"True";"3.8677380084991455,-1.6088404655456543,-90.45901489257812";"1496,0";"Bright";"3";"15,0";"15,0";"false";"17,49";"1,48";"16,01";"15,0";"false";"2,07";"-4,5";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:29:187";"27/06/18 18:01:08:414";"59,97092986";"30,34862112";"20,0";"13,653";"Sorry, the service is not available";"5,58";"20,088";"0,0";"1,09";"";"0,68";"-0.0031223297,-0.043917,-0.6744258";"True";"4.012294292449951,-1.5097728967666626,-90.4563980102539";"1496,0";"Bright";"3";"15,0";"15,0";"false";"18,64";"2,63";"16,01";"15,0";"false";"6,15";"-0,42";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:29:417";"27/06/18 18:01:08:414";"59,97097854";"30,34860803";"21,0";"13,653";"Sorry, the service is not available";"5,32";"19,152";"0,0";"1,09";"";"0,68";"-0.0031223297,-0.043917,-0.6744258";"True";"3.815232276916504,-1.367578148841858,-90.57299041748047";"1491,0";"Bright";"3";"15,0";"15,0";"false";"18,93";"2,92";"16,01";"15,0";"false";"4,9";"-1,67";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:29:635";"27/06/18 18:01:08:414";"59,97097854";"30,34860803";"21,0";"13,653";"Sorry, the service is not available";"5,32";"19,152";"0,0";"1,14";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.9081485271453857,-1.2692656517028809,-90.6055908203125";"1491,0";"Bright";"3";"15,0";"15,0";"false";"16,91";"0,9";"16,01";"15,0";"false";"2,91";"-3,66";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:29:831";"27/06/18 18:01:08:414";"59,97097854";"30,34860803";"21,0";"13,653";"Sorry, the service is not available";"5,32";"19,152";"0,0";"1,19";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.9963290691375732,-0.6773520112037659,-90.3125228881836";"1491,0";"Bright";"3";"15,0";"15,0";"false";"21,16";"5,15";"16,01";"15,0";"false";"2,16";"-4,41";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:30:021";"27/06/18 18:01:08:414";"59,97097854";"30,34860803";"21,0";"13,653";"Sorry, the service is not available";"5,32";"19,152";"0,0";"1,04";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.9098803997039795,-0.6050123572349548,-90.45881652832031";"1482,0";"Bright";"3";"15,0";"15,0";"false";"19,48";"3,47";"16,01";"15,0";"false";"1,14";"-5,43";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:30:209";"27/06/18 18:01:08:414";"59,97097854";"30,34860803";"21,0";"13,653";"Sorry, the service is not available";"5,32";"19,152";"0,0";"1,1";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.939055919647217,-0.064524807035923,-90.45335388183594";"1482,0";"Bright";"3";"15,0";"15,0";"false";"17,64";"1,63";"16,01";"15,0";"false";"3,73";"-2,84";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:30:462";"27/06/18 18:01:08:414";"59,97101872";"30,34858089";"22,0";"13,653";"Sorry, the service is not available";"4,94";"17,784";"0,0";"1,09";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.783500909805298,0.6884244680404663,-90.36467742919922";"1482,0";"Bright";"3";"15,0";"15,0";"false";"18,61";"2,6";"16,01";"15,0";"false";"3,18";"-3,39";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:30:664";"27/06/18 18:01:08:414";"59,97101872";"30,34858089";"22,0";"13,653";"Sorry, the service is not available";"4,94";"17,784";"0,0";"1,05";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.926053762435913,1.0070744752883911,-90.33432006835938";"1478,0";"Bright";"3";"15,0";"15,0";"false";"18,44";"2,43";"16,01";"15,0";"false";"2,32";"-4,25";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:30:865";"27/06/18 18:01:08:414";"59,97101872";"30,34858089";"22,0";"13,653";"Sorry, the service is not available";"4,94";"17,784";"0,0";"1,09";"";"0,66";"0.008757591,0.09932971,0.64952147";"True";"3.974233388900757,1.1039156913757324,-90.23274230957031";"1478,0";"Bright";"3";"15,0";"15,0";"false";"19,53";"3,52";"16,01";"15,0";"false";"1,85";"-4,72";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:31:064";"27/06/18 18:01:08:414";"59,97101872";"30,34858089";"22,0";"13,653";"Sorry, the service is not available";"4,94";"17,784";"0,0";"1,1";"";"0,39";"-0.09054661,0.11830622,0.35884625";"False";"3.9059722423553467,1.3872957229614258,-90.21647644042969";"1478,0";"Bright";"3";"15,0";"15,0";"false";"20,93";"4,92";"16,01";"15,0";"false";"2,9";"-3,67";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:31:267";"27/06/18 18:01:08:414";"59,97101872";"30,34858089";"22,0";"13,653";"Sorry, the service is not available";"4,94";"17,784";"0,0";"1,11";"";"0,37";"0.013513565,0.007992268,0.37153536";"False";"4.039449691772461,1.3696447610855103,-90.06893157958984";"1486,0";"Bright";"3";"15,0";"15,0";"false";"17,93";"1,92";"16,01";"15,0";"false";"3,88";"-2,69";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:31:475";"27/06/18 18:01:08:414";"59,97106072";"30,34857256";"22,0";"13,653";"Sorry, the service is not available";"4,52";"16,272";"0,0";"1,07";"";"0,37";"0.013513565,0.007992268,0.37153536";"False";"3.9605209827423096,1.5208929777145386,-90.05189514160156";"1486,0";"Bright";"3";"15,0";"15,0";"false";"20,38";"4,37";"16,01";"15,0";"false";"1,38";"-5,19";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:31:672";"27/06/18 18:01:08:414";"59,97106072";"30,34857256";"22,0";"13,653";"Sorry, the service is not available";"4,52";"16,272";"0,0";"1,1";"";"0,37";"0.013513565,0.007992268,0.37153536";"False";"4.17214298248291,1.754656195640564,-89.89849853515625";"1486,0";"Bright";"3";"15,0";"15,0";"false";"18,63";"2,62";"16,01";"15,0";"false";"2,62";"-3,95";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:31:884";"27/06/18 18:01:08:414";"59,97106072";"30,34857256";"22,0";"13,653";"Sorry, the service is not available";"4,52";"16,272";"0,0";"1,08";"";"0,33";"-0.019073486,-0.034222946,0.33202127";"False";"4.09542989730835,1.7388676404953003,-89.91190338134766";"1503,0";"Bright";"3";"15,0";"15,0";"false";"18,95";"2,94";"16,01";"15,0";"false";"2,94";"-3,63";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:32:083";"27/06/18 18:01:08:414";"59,97106072";"30,34857256";"22,0";"13,653";"Sorry, the service is not available";"4,52";"16,272";"0,0";"1,07";"";"0,33";"-0.019073486,-0.034222946,0.33202127";"False";"4.1226019859313965,1.7307462692260742,-89.89392852783203";"1503,0";"Bright";"3";"15,0";"15,0";"false";"17,98";"1,97";"16,01";"15,0";"false";"3,29";"-3,28";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:32:276";"27/06/18 18:01:08:414";"59,97106072";"30,34857256";"22,0";"13,653";"Sorry, the service is not available";"4,52";"16,272";"0,0";"1,08";"";"0,33";"-0.019073486,-0.034222946,0.33202127";"False";"4.227933406829834,1.5116416215896606,-89.79707336425781";"1503,0";"Bright";"3";"15,0";"15,0";"false";"17,58";"1,57";"16,01";"15,0";"false";"5,03";"-1,54";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:32:467";"27/06/18 18:01:08:414";"59,97110191";"30,34856716";"23,0";"13,653";"Sorry, the service is not available";"3,68";"13,248";"0,0";"1,07";"";"0,33";"-0.019073486,-0.034222946,0.33202127";"False";"4.317745685577393,1.676849365234375,-89.91389465332031";"1520,0";"Bright";"3";"15,0";"15,0";"false";"8,96";"-7,05";"16,01";"15,0";"false";"9,62";"3,05";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:32:716";"27/06/18 18:01:08:414";"59,97110191";"30,34856716";"23,0";"13,653";"Sorry, the service is not available";"3,68";"13,248";"0,0";"1,09";"";"0,33";"-0.019073486,-0.034222946,0.33202127";"False";"4.383917331695557,1.7769877910614014,-89.77438354492188";"1520,0";"Bright";"3";"15,0";"15,0";"false";"19,47";"3,46";"16,01";"15,0";"false";"6,82";"0,25";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:32:917";"27/06/18 18:01:08:414";"59,97110191";"30,34856716";"23,0";"13,653";"Sorry, the service is not available";"3,68";"13,248";"0,0";"1,08";"";"0,33";"-0.019073486,-0.034222946,0.33202127";"False";"4.549977779388428,1.8569754362106323,-89.606201171875";"1514,0";"Bright";"3";"15,0";"15,0";"false";"18,17";"2,16";"16,01";"15,0";"false";"1,58";"-4,99";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:33:106";"27/06/18 18:01:08:414";"59,97110191";"30,34856716";"23,0";"13,653";"Sorry, the service is not available";"3,68";"13,248";"0,0";"1,11";"";"0,54";"0.012644768,0.090513974,0.5305629";"True";"4.584921360015869,2.0473921298980713,-89.54081726074219";"1514,0";"Bright";"3";"15,0";"15,0";"false";"17,47";"1,46";"16,01";"15,0";"false";"4,83";"-1,74";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:33:300";"27/06/18 18:01:08:414";"59,97110191";"30,34856716";"23,0";"13,653";"Sorry, the service is not available";"3,68";"13,248";"0,0";"1,08";"";"0,65";"-0.01142025,0.1796883,0.62857115";"True";"4.629728317260742,2.1871068477630615,-89.48417663574219";"1514,0";"Bright";"3";"15,0";"15,0";"false";"19,44";"3,43";"16,01";"15,0";"false";"1,89";"-4,68";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:33:491";"27/06/18 18:01:08:414";"59,97112917";"30,34854282";"23,0";"13,653";"Sorry, the service is not available";"2,9";"10,440001";"0,0";"1,13";"";"0,65";"-0.01142025,0.1796883,0.62857115";"True";"4.763641357421875,2.2784035205841064,-89.39974975585938";"1514,0";"Bright";"3";"15,0";"15,0";"false";"17,73";"1,72";"16,01";"15,0";"false";"5,27";"-1,3";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:33:689";"27/06/18 18:01:08:414";"59,97112917";"30,34854282";"23,0";"13,653";"Sorry, the service is not available";"2,9";"10,440001";"0,0";"1,08";"";"0,65";"-0.01142025,0.1796883,0.62857115";"True";"4.55985689163208,2.379023551940918,-89.36395263671875";"1506,0";"Bright";"3";"15,0";"15,0";"false";"20,29";"4,28";"16,01";"15,0";"false";"2,25";"-4,32";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:33:894";"27/06/18 18:01:08:414";"59,97112917";"30,34854282";"23,0";"13,653";"Sorry, the service is not available";"2,9";"10,440001";"0,0";"1,08";"";"0,82";"0.017195702,0.25474212,0.77681607";"True";"4.652561664581299,2.586155891418457,-89.2535629272461";"1506,0";"Bright";"3";"15,0";"15,0";"false";"19,53";"3,52";"16,01";"15,0";"false";"2,99";"-3,58";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:34:081";"27/06/18 18:01:08:414";"59,97112917";"30,34854282";"23,0";"13,653";"Sorry, the service is not available";"2,9";"10,440001";"0,0";"1,1";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.624710559844971,2.81329345703125,-89.20054626464844";"1506,0";"Bright";"3";"15,0";"15,0";"false";"20,15";"4,14";"16,01";"15,0";"false";"4,32";"-2,25";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:34:268";"27/06/18 18:01:08:414";"59,97112917";"30,34854282";"23,0";"13,653";"Sorry, the service is not available";"2,9";"10,440001";"0,0";"1,09";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.351377964019775,2.923011064529419,-89.18058776855469";"1510,0";"Bright";"3";"15,0";"15,0";"false";"18,93";"2,92";"16,01";"15,0";"false";"2,04";"-4,53";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:34:464";"27/06/18 18:01:08:414";"59,97114103";"30,34853625";"23,0";"13,653";"Sorry, the service is not available";"1,59";"5,724";"0,0";"1,07";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.5142717361450195,2.9705333709716797,-89.13617706298828";"1510,0";"Bright";"3";"15,0";"15,0";"false";"18,9";"2,89";"16,01";"15,0";"false";"6,3";"-0,27";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:34:656";"27/06/18 18:01:08:414";"59,97114103";"30,34853625";"23,0";"13,653";"Sorry, the service is not available";"1,59";"5,724";"0,0";"1,07";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.713077068328857,2.9794793128967285,-89.1478042602539";"1510,0";"Bright";"3";"15,0";"15,0";"false";"16,87";"0,86";"16,01";"15,0";"false";"3,21";"-3,36";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:34:846";"27/06/18 18:01:08:414";"59,97114103";"30,34853625";"23,0";"13,653";"Sorry, the service is not available";"1,59";"5,724";"0,0";"1,07";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.488555908203125,2.9300894737243652,-89.15632629394531";"1519,0";"Bright";"3";"15,0";"15,0";"false";"18,63";"2,62";"16,01";"15,0";"false";"2,0";"-4,57";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:35:116";"27/06/18 18:01:08:414";"59,97114103";"30,34853625";"23,0";"13,653";"Sorry, the service is not available";"1,59";"5,724";"0,0";"1,09";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.462202548980713,2.88759183883667,-89.13675689697266";"1519,0";"Bright";"3";"15,0";"15,0";"false";"18,41";"2,4";"16,01";"15,0";"false";"3,48";"-3,09";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:35:314";"27/06/18 18:01:08:414";"59,97114103";"30,34853625";"23,0";"13,653";"Sorry, the service is not available";"1,59";"5,724";"0,0";"1,08";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.509768009185791,2.84480881690979,-89.1714859008789";"1519,0";"Bright";"3";"15,0";"15,0";"false";"18,48";"2,47";"16,01";"15,0";"false";"2,73";"-3,84";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:35:521";"27/06/18 18:01:08:414";"59,97114482";"30,34854415";"23,0";"13,653";"Sorry, the service is not available";"0,37";"1,332";"0,0";"1,07";"";"0,92";"-2.8133392E-4,0.1750499,0.9066315";"True";"4.48829984664917,2.76713490486145,-89.19969940185547";"1519,0";"Bright";"3";"15,0";"15,0";"false";"18,54";"2,53";"16,01";"15,0";"false";"3,79";"-2,78";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:35:711";"27/06/18 18:01:08:414";"59,97114482";"30,34854415";"23,0";"13,653";"Sorry, the service is not available";"0,37";"1,332";"0,0";"1,06";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.434985637664795,2.4799861907958984,-89.28504943847656";"1519,0";"Bright";"3";"15,0";"15,0";"false";"15,58";"-0,43";"16,01";"15,0";"false";"7,72";"1,15";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:35:905";"27/06/18 18:01:08:414";"59,97114482";"30,34854415";"23,0";"13,653";"Sorry, the service is not available";"0,37";"1,332";"0,0";"1,06";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.363448143005371,2.265070915222168,-89.3606185913086";"1519,0";"Bright";"3";"15,0";"15,0";"false";"17,72";"1,71";"16,01";"15,0";"false";"4,51";"-2,06";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:36:102";"27/06/18 18:01:08:414";"59,97114482";"30,34854415";"23,0";"13,653";"Sorry, the service is not available";"0,37";"1,332";"0,0";"1,1";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.366202354431152,2.047163248062134,-89.41232299804688";"1513,0";"Bright";"3";"15,0";"15,0";"false";"18,96";"2,95";"16,01";"15,0";"false";"3,07";"-3,5";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:36:304";"27/06/18 18:01:08:414";"59,97114482";"30,34854415";"23,0";"13,653";"Sorry, the service is not available";"0,37";"1,332";"0,0";"1,07";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.345953464508057,1.8420403003692627,-89.4915771484375";"1513,0";"Bright";"3";"15,0";"15,0";"false";"16,18";"0,17";"16,01";"15,0";"false";"3,79";"-2,78";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:36:513";"27/06/18 18:01:08:414";"59,9711445";"30,34854582";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,05";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.361779689788818,0.5136507749557495,-89.85604095458984";"1513,0";"Bright";"3";"15,0";"15,0";"false";"13,76";"-2,25";"16,01";"15,0";"false";"2,95";"-3,62";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:36:713";"27/06/18 18:01:08:414";"59,9711445";"30,34854582";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,07";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.303659915924072,-0.28337886929512024,-90.11190032958984";"1511,0";"Bright";"3";"15,0";"15,0";"false";"19,92";"3,91";"16,01";"15,0";"false";"3,16";"-3,41";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:36:919";"27/06/18 18:01:08:414";"59,9711445";"30,34854582";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,08";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.346108913421631,-0.8473944067955017,-90.3236083984375";"1511,0";"Bright";"3";"15,0";"15,0";"false";"19,61";"3,6";"16,01";"15,0";"false";"2,46";"-4,11";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:37:115";"27/06/18 18:01:08:414";"59,9711445";"30,34854582";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,07";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.353679656982422,-1.2041349411010742,-90.39847564697266";"1511,0";"Bright";"3";"15,0";"15,0";"false";"17,5";"1,49";"16,01";"15,0";"false";"3,97";"-2,6";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:37:311";"27/06/18 18:01:08:414";"59,9711445";"30,34854582";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,08";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.412136554718018,-1.480676531791687,-90.47150421142578";"1519,0";"Bright";"3";"15,0";"15,0";"false";"15,44";"-0,57";"16,01";"15,0";"false";"10,05";"3,48";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:37:592";"27/06/18 18:01:08:414";"59,9711431";"30,34854912";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,06";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.396148204803467,-1.7852084636688232,-90.568603515625";"1519,0";"Bright";"3";"15,0";"15,0";"false";"11,5";"-4,51";"16,01";"15,0";"false";"8,26";"1,69";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:37:788";"27/06/18 18:01:08:414";"59,9711431";"30,34854912";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,1";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.390075206756592,-1.852885365486145,-90.59559631347656";"1526,0";"Bright";"3";"15,0";"15,0";"false";"12,56";"-3,45";"16,01";"15,0";"false";"9,21";"2,64";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:37:977";"27/06/18 18:01:08:414";"59,9711431";"30,34854912";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,08";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.388549327850342,-1.8514126539230347,-90.60354614257812";"1526,0";"Bright";"3";"15,0";"15,0";"false";"15,29";"-0,72";"16,01";"15,0";"false";"6,49";"-0,08";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:38:168";"27/06/18 18:01:08:414";"59,9711431";"30,34854912";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,08";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.383545398712158,-1.8871980905532837,-90.62712860107422";"1526,0";"Bright";"3";"15,0";"15,0";"false";"16,11";"0,1";"16,01";"15,0";"false";"6,55";"-0,02";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:38:360";"27/06/18 18:01:08:414";"59,9711431";"30,34854912";"23,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,08";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.382928371429443,-1.947542428970337,-90.62645721435547";"1538,0";"Bright";"3";"15,0";"15,0";"false";"14,8";"-1,21";"16,01";"15,0";"false";"7,75";"1,18";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
"27/06/18 18:14:38:564";"27/06/18 18:01:08:414";"59,97114534";"30,34854644";"24,0";"13,653";"Sorry, the service is not available";"0,0";"0,0";"0,0";"1,05";"";"1,0";"0.023630142,-0.3063391,-0.9515083";"True";"4.3821611404418945,-1.96001136302948,-90.62965393066406";"1538,0";"Bright";"3";"15,0";"15,0";"false";"8,09";"-7,92";"16,01";"15,0";"false";"8,69";"2,12";"6,57";"0,25";"0,3";"0,3";"1,0";"1,0";"20000";"2000";"15";"1";"0";"350";"1";"5-8 лет";"11.2.2000"
